questionId,sourceQuestionId,currentTopic,correctMasterTopicId,correctMasterTopicName,mappingStatus,mappingReason
"Q-07281","15644","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07282","15645","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07283","15647","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07284","15650","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07285","15652","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07286","15653","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07287","15655","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07288","15656","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07289","15657","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07290","15659","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07291","15662","राजस्थान के लोक नृत्य",28,"राजस्थान के लोक देवता एवं लोक देवियाँ","CONFIDENT","Content verified: Core examinable fact tests Rajasthan Folk Deities (Lok Devta / Lok Devi life, shrines, miracles, symbols) rather than Bhakti movement saints/sects."
"Q-07292","15663","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07293","15665","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
"Q-07294","15666","राजस्थान के लोक नृत्य",31,"राजस्थान के लोक नृत्य","CONFIDENT","Content verified: Core examinable fact directly aligns with Master Topic 31 (राजस्थान के लोक नृत्य)."
